user,rule_score,ml_score,hybrid_score,risk_level,component_scores_dict
VCC0396,31.491781246769357,40.630755804753264,35.14737106996292,MEDIUM,"{'after_hours': 1.491781246769358, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
LRR0148,30.087936480833264,42.45809017696689,35.03599795928672,MEDIUM,"{'after_hours': 0.08793648083326233, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MKW0441,33.17102137767221,37.631611204279636,34.95525730831518,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 3.1710213776722096, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
BBS0422,30.0,42.36793462541684,34.947173850166735,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
NOB0181,30.0,42.298795567776146,34.91951822711046,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CTA0020,30.924092409240924,40.87977482877718,34.90636537705542,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.9240924092409242, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CFM0767,30.347043701799485,41.64044766680364,34.86440528780115,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.3470437017994876, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
FSC0601,33.74425727411945,36.5325204249869,34.85956253446643,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 3.744257274119447, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
WIQ0567,30.0,42.04231449018672,34.816925796074685,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JAJ0849,32.59586428428027,38.12179758593411,34.806237604941806,MEDIUM,"{'after_hours': 2.595864284280265, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JJH0613,30.0,41.90648616945618,34.76259446778248,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
VTT0385,30.0,41.86839002079961,34.74735600831984,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
RLG0856,31.57185628742515,39.47291197073768,34.73227856075016,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 1.5718562874251507, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CMB0912,30.0,41.651902584436485,34.66076103377459,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AAM0658,34.246082712561005,35.092289192814775,34.58456530466252,MEDIUM,"{'after_hours': 4.246082712561006, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
TVS0006,30.0,41.447483007603736,34.57899320304149,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
XHW0498,30.5440414507772,40.45868984234753,34.50990080740533,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.5440414507772018, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
RZC0746,30.0,41.23346754511969,34.493387018047876,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
DCH0843,34.15766306522609,34.9665602553317,34.48122194126833,MEDIUM,"{'after_hours': 4.157663065226091, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
BRS0734,30.0,41.19025938936538,34.47610375574615,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AIP0982,30.0,41.06018152489443,34.424072609957776,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
LCB0664,30.0,41.00904772268286,34.403619089073146,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
DMK0257,30.0,40.964811564067105,34.38592462562684,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
PTH0830,34.11764705882353,34.77823514829005,34.381882294610136,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
PAD0773,30.0,40.95178964237189,34.380715856948754,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ICH0294,29.325082436191263,41.8421503138521,34.331909587255595,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 14.325082436191263}"
JFC0557,30.0,40.66686011918392,34.26674404767357,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
BIH0745,30.0,40.620938830473904,34.24837553218956,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
EHB0824,34.26111908177906,34.067693772676385,34.18374895813799,MEDIUM,"{'after_hours': 4.261119081779053, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
TVS0050,30.0,40.45412152742176,34.18164861096871,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MLL0598,30.0,40.44219937646595,34.17687975058638,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
RNP0211,30.0,40.422548476325694,34.16901939053028,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
LJT0817,32.25672639280982,36.99568484809216,34.152309774922756,MEDIUM,"{'after_hours': 2.2567263928098176, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
IKR0401,32.006558721049394,37.2874116998641,34.11889991257527,MEDIUM,"{'after_hours': 2.0065587210493954, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ACV0812,33.54274939060847,34.929028290684315,34.09726095063881,MEDIUM,"{'after_hours': 3.5427493906084715, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
RRC0553,30.0,40.10474764907262,34.041899059629046,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JBD0616,30.0,40.04623211038734,34.018492844154935,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
HRD0635,31.844919786096256,37.27362582235076,34.01640220059806,MEDIUM,"{'after_hours': 1.844919786096257, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
COF0120,34.39399921042242,33.39887983338626,33.99595145960796,MEDIUM,"{'after_hours': 4.393999210422424, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
FFC0891,30.0,39.98107150108955,33.99242860043582,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
GHH0288,30.0,39.94785067297394,33.97914026918958,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
SGM0021,30.0,39.94678399894616,33.97871359957846,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ILJ0526,30.0,39.91134097524447,33.96453639009779,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MDH0686,30.787846670199613,38.69254213023699,33.949724854214566,MEDIUM,"{'after_hours': 0.7878466701996114, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
SNC0187,30.0,39.75202575537469,33.90081030214988,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
HXL0968,31.834381551362682,36.98740033310814,33.89558906406087,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 1.8343815513626827, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MTB0620,30.0,39.71541331716795,33.88616532686718,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ESH0283,30.0,39.5771893338384,33.83087573353536,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
VMJ0546,30.0,39.510563726170545,33.80422549046822,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
BQS0525,27.20716165649296,43.69332066492707,33.801625259866604,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 12.20716165649296}"
MCF0600,30.0,39.40833713708136,33.76333485483254,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JBM0350,32.667389536459744,35.32595494737945,33.73081570082763,MEDIUM,"{'after_hours': 2.6673895364597455, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AKR0057,30.86547005509152,38.02716558139816,33.730148265614176,MEDIUM,"{'after_hours': 0.8654700550915231, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CTR0341,30.0,39.290646217170504,33.7162584868682,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
KRL0501,31.747404844290656,36.6476942617875,33.7075206112894,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 1.7474048442906565, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
OLW0689,30.541618107096852,38.42044065461299,33.693147126103305,MEDIUM,"{'after_hours': 0.5416181070968535, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ILH0958,25.157291390709656,46.41918416924372,33.662048502123284,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 10.157291390709656}"
BWP0202,30.0,39.12929342878105,33.65171737151242,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
EDB0714,31.41634980988593,36.95879587163183,33.63332823458429,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 1.4163498098859306, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JCR0172,30.0,39.047328657967896,33.61893146318716,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
RSM0277,30.521628498727736,38.25824287255559,33.616274248258875,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.5216284987277353, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
BEH0615,32.126865671641795,35.697146200346566,33.554977883123705,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 2.126865671641791, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
EGD0132,31.403508771929825,36.733548594447804,33.53552470093702,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 1.4035087719298245, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
FDE0117,34.11764705882353,32.63897884682837,33.526179774025465,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CWR0502,31.738562091503265,36.15016044272111,33.503201431990405,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 1.7385620915032662, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
GNS0178,30.0,38.672895047215015,33.469158018886006,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
WXH0872,30.0,38.668571114833554,33.46742844593342,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
SBN0971,30.0,38.636104257154145,33.45444170286166,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MVB0515,30.0,38.62814291415184,33.451257165660735,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
NGF0157,30.856929607687643,37.284833161631084,33.42809102926502,MEDIUM,"{'after_hours': 0.8569296076876431, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
PDH0716,30.0,38.5699359143951,33.42797436575804,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
NWK0215,30.0,38.53110236570746,33.412440946282985,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CAB0614,30.0,38.447359878162494,33.378943951265,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
NMS0280,30.0,38.4137074665442,33.36548298661768,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
VFM0814,32.03926681493979,35.3176914196014,33.35063665680444,MEDIUM,"{'after_hours': 2.039266814939796, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JCG0316,30.0,38.37503556222,33.350014224888,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
LAM0911,32.51112209589718,34.589738010401014,33.34256846169871,MEDIUM,"{'after_hours': 2.5111220958971825, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
IAR0694,30.048492515285684,38.256316103196085,33.33162195044984,MEDIUM,"{'after_hours': 0.048492515285684365, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
HFB0347,30.0,38.318459881182484,33.32738395247299,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
DAR0885,24.694400186282408,46.228089105289094,33.307875753885085,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 9.694400186282406}"
AHM0410,30.0,38.222547630240506,33.2890190520962,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ESR0693,30.931372549019606,36.81163062566928,33.28347577967948,MEDIUM,"{'after_hours': 0.9313725490196079, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AAF0535,32.254901960784316,34.72869705126597,33.24441999697698,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 2.2549019607843146, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
EDA0684,30.078058466421034,37.90447558683339,33.20862531458598,MEDIUM,"{'after_hours': 2.914438502673797, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 12.163619963747239}"
SCP0130,30.306501547987615,37.430258544725504,33.15600434668277,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.30650154798761653, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
HBO0413,30.557163531114327,36.964159504057854,33.119961920291736,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.5571635311143264, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
NAH0503,30.0,37.592347944124455,33.036939177649785,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MDH0580,30.27331189710611,37.162788580582166,33.02910257049653,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.2733118971061099, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
FEB0306,30.0,37.458250307243034,32.98330012289721,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AJR0319,30.0,37.42094793825931,32.968379175303724,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AMW0392,31.37817806548457,35.263384049682074,32.93226045916357,MEDIUM,"{'after_hours': 1.3781780654845672, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
GZC0735,30.0,37.315647422972106,32.926258969188844,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
SGG0787,32.529163564159845,33.45278396667444,32.89861172516568,MEDIUM,"{'after_hours': 2.529163564159841, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JMC0925,32.34927615906176,33.675229450604256,32.879657475678755,MEDIUM,"{'after_hours': 2.349276159061756, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JLW0053,32.1285277116627,33.96872311628792,32.86460587351279,MEDIUM,"{'after_hours': 2.1285277116627, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
EHB0420,30.0,37.127031926745445,32.85081277069818,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
RDT0424,31.379310344827584,34.95698189118493,32.810378963370525,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 1.3793103448275845, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
YIC0195,30.0,37.00053707098993,32.80021482839597,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
FOB0756,30.0,36.97681963885087,32.79072785554035,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ELB0847,33.901497606916784,31.115106021176892,32.786940972620826,MEDIUM,"{'after_hours': 3.9014976069167835, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JKJ0698,30.0,36.93118522267004,32.77247408906801,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
BIS0247,30.0,36.85210634987928,32.740842539951714,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
LDD0560,25.48839404366371,43.562174423598556,32.717906195637646,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 10.488394043663709}"
GCL0016,30.57788944723618,35.90196183211209,32.70751840118655,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.5778894472361817, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
TTD1000,34.11764705882353,30.554035420958048,32.692202403677335,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
DIB0081,30.0,36.69374728186685,32.67749891274674,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
KJJ0293,30.150943396226417,36.38014210315947,32.64262287899964,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.15094339622641506, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CPG0322,30.0,36.563181781651004,32.625272712660404,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
HVF0067,30.0,36.526235607199894,32.61049424287996,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
QJR0688,30.646693459992694,35.54140680145256,32.60457879657664,MEDIUM,"{'after_hours': 0.6466934599926928, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
SSJ0784,30.0,36.50122873386818,32.600491493547274,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MAS0025,30.0,36.492433813000794,32.59697352520032,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
LDG0459,30.020833333333336,36.42296252850952,32.581685011403806,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.02083333333333437, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MSS0001,30.0,36.370557420189584,32.548222968075834,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
IJM0444,30.0,36.35050170641972,32.540200682567885,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CIM0271,30.0,36.29286816424079,32.517147265696316,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
TJD0996,34.11764705882353,30.08783627377768,32.50572274480519,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
PSF0133,30.0,36.22704796186473,32.49081918474589,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
HMM0108,30.0,36.199165960877515,32.479666384351006,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
WBC0192,30.0,36.15240107873065,32.46096043149226,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
HLH0512,30.0,36.12511412358344,32.45004564943338,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CIM0926,34.092071611253196,29.985023700646636,32.44925244701057,MEDIUM,"{'after_hours': 4.092071611253197, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CAM0681,30.995522296509847,34.59455487055762,32.43513532612896,MEDIUM,"{'after_hours': 0.9955222965098448, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ECF0828,34.11764705882353,29.901268655466524,32.43109569748073,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
